,state,city,song,artist,uris
9379,New York,New York City,When Broadway Was a Pasture,Al Piantadosi and Joseph McCarthy (lyricist),error
9380,New York,New York City,When I First Kissed You,Extreme,spotify:track:1IGWLg0CAdoCzaTnwZ876Z
9381,New York,New York City,When I'm Out with the Belle of New York,(from the musical The Belle of New York),error
9382,New York,New York City,When Love Beckoned (On 52nd Street),(from Du Barry Was a Lady),error
9383,New York,New York City,When New York Was Irish,Terence Winch,spotify:track:5cRYfa8O8GytfAseHETSq9
9384,New York,New York City,When Old New York Goes Dry,Benjamin Hapgood Burt (from 'Cheer Up' music  Raymond Hubbell; lyrics  John Golden),error
9385,New York,New York City,When the Circus Comes to New York,Dick Haymes And Helen Forrest,error
9386,New York,New York City,When the Last Light Goes Out on Broadway,Willie Nile,spotify:track:0YTzDE0sHKUBsNMwfJJvHx
9387,New York,New York City,When the Lights Go Out on Broadway,Whistle,spotify:track:4OqUKIvJy7eaBTuutBcfoo
9388,New York,New York City,When the Moon Comes Over Madison Square,Bing Cros,error
9389,New York,New York City,When the Revolution Comes,The Last Poets,spotify:track:2ZvNOGkA3mBmwru0VcK50C
9390,New York,New York City,When the Stars Go Blue,Ryan Adams,spotify:track:04rMpRstoJt3uvqyNGKczX
9391,New York,New York City,When the Whip Comes Down,The Rolling Stones,spotify:track:2h7OfDcrNaHnhHLR9uEnhA
9392,New York,New York City,When You Got to New York,Saturday Looks Good to Me,spotify:track:3jOkilj6Gs0j5JH67zFUHZ
9393,New York,New York City,When You're Far Away From New York Town,(from Jennie (musical)),spotify:track:4jLGkYQQ7VYRcJv9qpObHg
9394,New York,New York City,Where Broadway Meets Fifth Avenue,Lester Keith and John Kemble (from Ludwig Englander and Harry B. Smith's 'The White Cat'.),error
9395,New York,New York City,Where Brooklyn At?,Notorious B.I.G.,spotify:track:2N06HmRkR7iRqhvbsaumwe
9396,New York,New York City,Where I'm From,Digable Planets,spotify:track:1962ZwEY7WNQLcmYFn3eR9
9397,New York,New York City,Where I'm From,JayZ,spotify:track:0R0zZnqPg7yOWb4PRmW8nC
9398,New York,New York City,Where Is My Little Old N.Y.,Irving Berlin,spotify:track:4LxYCjfnS9zgcud4P39Gxr
9399,New York,New York City,Where It All Started (NY),"Hitek featuring Jadakiss, Papoose, Talib Kweli, and Raekwon",error
9400,New York,New York City,Where the Hudson River Flows,", written  Rodgers and Hart",spotify:track:1dIL4TXhusEcB0akTe5Hzn
9401,New York,New York City,While the City Sleeps,(from the musical Golden Boy),spotify:track:65ON2wk9rkJnv5JmNNgMCB
9402,New York,New York City,The Whistling Bowery Boy,Albert Whelan,spotify:track:0u5Xuv5RckQh8vZjp5nNZG
9403,New York,New York City,White Boy With a Feather,Jason Downs,error
9404,New York,New York City,Whitestone Bridge,Tir Na Nog,spotify:track:6jC9ICXwpGEX5jJEzTMe2N
9405,New York,New York City,Whizz Kid,Mott the Hoople,spotify:track:7iJlURgOSuB1rb1wr5ohYW
9406,New York,New York City,Who Are You New York?,Rufus Wainwright,spotify:track:3d2K68avKB6qILZcTGG55L
9407,New York,New York City,Who Needs Manhattan,Ahmad Jamal,spotify:track:1kX2vs9dA7vvCnsHh4KNhJ
9408,New York,New York City,Why,Sabrina Carpenter,spotify:track:1byScELwcJffsdL5QWa6Yk
9409,New York,New York City,Why Take a Girl Down to Coney (Don't Take a Girl Down to Coney),(music  Gus Edwards; lyrics  Will D. Cobb),error
9410,New York,New York City,Wichita Lineman Was A Song I Once Heard,The KLF,error
9411,New York,New York City,Wild Cowboys In Bucktown,O.G.C. (band),spotify:track:2NgneKuqSefmntze5iX7YD
9412,New York,New York City,Wild Irish Rose,George Jones,spotify:track:60mSfniJxY9z9AktYVvsYU
9413,New York,New York City,The Wild Style,Time Zone (band),spotify:track:7wqhEg8m4ANDdh6UfJqAOR
9414,New York,New York City,"Williamsburg, Brooklyn",Dan Melchior Und Das Menace,spotify:track:2SkSbLvsfbWgbK96SbyRX5
9415,New York,New York City,Williamsburg Will Oldham Horror,Jeffrey Lewis,spotify:track:4DYXr1qDWh2B064SO2NSe5
9416,New York,New York City,Wimpy Drives Through Harlem,The Queers,spotify:track:7GnG1S0L53pFYmtMIvogEc
9417,New York,New York City,The Wind In New York City,Wendy Waldman,spotify:track:7vjsVSF0E1yiH9zNIQxHsd
9418,New York,New York City,Wind of Change,Bee Gees,spotify:track:6saSM77E5tk8r64mF4QJw6
9419,New York,New York City,Window Shopping On 5th Avenue,Harry Geller And His Orchestra,error
9420,New York,New York City,The Winds Of New York City,Tom Dooley And His Lovelights,spotify:track:6pVDdONHwrGcbumX0gYTX6
9421,New York,New York City,Wings Over Manhattan,Charlie Barnet and his Orchestra,spotify:track:0Fn5Mbf0BfWlv9sFn0Dngt
9422,New York,New York City,Winter In Central Park,from Sweet Adeline (musical),spotify:track:67lINbAnK4lhiAqziFFLJt
9423,New York,New York City,Winter In Manhattan,The Accidentals,spotify:track:0JpfoExUJTyanOzDl69e7V
9424,New York,New York City,Winter in New York,"(music: John Kander, lyrics: Fred Ebb)",spotify:track:7iDzCAELxlljmKlJchLtcg
9425,New York,New York City,Winter Night In NYC,M.I.K.E.,spotify:track:2u0IoXNG3MvA6wVydFK0zh
9426,New York,New York City,WNBC,Lenny Mac Dowell,spotify:track:3veXE9XT91azQ1lORuIBTc
9427,New York,New York City,The Wolf of Manhattan,The Kingsmen,spotify:track:0zgV4Y904jXz2O3VNbcUpJ
9428,New York,New York City,Wombling White Tie and Tails,The Wombles,spotify:track:75irFuqngHylr6JeZi8v6C
9429,New York,New York City,Wombling USA,The Wombles,error
9430,New York,New York City,Women In New York,Lord Kitchener,spotify:track:6oy7Y1csAoE7hL40q4wPP9
9431,New York,New York City,Wonce Again Long Island,De La Soul,error
9432,New York,New York City,"Woodside, Queens",Juan Wauters,spotify:track:5264oycVFtbpPSGYBhpAJK
9433,New York,New York City,Work,ASAP Ferg,spotify:track:7xVLFuuYdAvcTfcP3IG3dS
9434,New York,New York City,Workin' for the MTA,Justin Townes Earle,spotify:track:0D9EFeXon8jQE7KgJvuplG
9435,New York,New York City,The World I Know,Collective Soul,spotify:track:4beuBXU4k3YWwVKm0PpWhv
9436,New York,New York City,World's Fair,Stranger Cole & Ken Boothe,spotify:track:463sImAo2OkZpYSFoPsLO9
9437,New York,New York City,World's Famous,Malcolm McLaren,spotify:track:2LXcpTlzesRJ47AwdHRYYI
9438,New York,New York City,Wouldn't Have You Any Other Way (NYC),Elton John,spotify:track:49rat0ZasTEBYVpIEFI4dm
9439,New York,New York City,WPLJ,Hoodoo Rhythm Devils,spotify:track:5xFed9QrbeHdj5okNUVZHs
9440,New York,New York City,Wrath of Kane,Big Daddy Kane,spotify:track:0xiHggpKPrPwFD6e4Kp0Sh
9441,New York,New York City,Written on the Subway Wall/Little Star,Dion,spotify:track:4BLrk8nUZxYNoyB0yUUS3i
9442,New York,New York City,The Yanks Are Back,The Fowls,error
9443,New York,New York City,The Yanks Are The Champs,The Fowls,error
9444,New York,New York City,Yeah! New York,Yeah Yeah Yeahs,spotify:track:6VBXqL5ztd119C0K3GgZ28
9445,New York,New York City,Yella!,Yella (produced  members of Tom Tom Club),spotify:track:32lECHmQimK363xwXhRUJq
9446,New York,New York City,Yesterday My Life (Un Oiseau Sur New York),Paul Anka,error
9447,New York,New York City,You and Me and New York City,Brad Hopkins,spotify:track:7LDJZXV0TMFPyHR1DDtBrD
9448,New York,New York City,You Can Dance (If You Want To),Go Go Lorenzo And The Davis Pinckney Project,spotify:track:7b2DUHgt3wXWVE5s6Vfj7I
9449,New York,New York City,You Can't Live in Harlem,", composed  Sammy Cahn and Saul Chaplin, performed  Sidney Bechet with Noble Sissle & his Orchestra",spotify:track:3QYUSQh7RQdiUUI74lpZKu
9450,New York,New York City,You Discover You're In New York,from The Gang's All Here (1943 film),error
9451,New York,New York City,You Don't Mess Around with Jim,Jim Croce,spotify:track:51ueZKM83MTRv9rgiDfI6Y
9452,New York,New York City,You've Gotta Believe (Let's Go Mets),Starchild,error
9453,New York,New York City,You Love To Hear The Stories,Screwball (group),spotify:track:3gHsrzbwzTbvt3nAdCUi0P
9454,New York,New York City,You May Be Right,Billy Joel,spotify:track:7gMOe0gXYcELUoVugfMmHP
9455,New York,New York City,You Might As Well Stay on Broadway,music  Raymond Hubbell; lyrics  Harry B. Smith,error
9456,New York,New York City,You Never Seen A City Like (The Bronx),Pete Rock & Camp Lo,spotify:track:0Fs9Qbx0V7R9FQQr3iwsmF
9457,New York,New York City,You Said Something,PJ Harvey,spotify:track:4m5S4wvLY031rN6beIWoRe
9458,New York,New York City,You Surround Me,Erasure,spotify:track:6k8TkPk7a5tk44wULwczZ9
9459,New York,New York City,You Took the Sunshine from New York,The Wildhearts,spotify:track:6X5bha0vv7XFOncUCmai4X
9460,New York,New York City,You Won't Succeed On Broadway,(from musical comedy 'Spamalot'),spotify:track:1RZIzBbcM5Te2oZxJ2YlLU
9461,New York,New York City,You'd Rather Run,Jaymay,spotify:track:7J9l66lAvD6rW6yoJUoGih
9462,New York,New York City,Your Broadway and My Broadway,from the musical film 'Broadway Melody of 1938',spotify:track:7AOxuAvmJrYGXyyL7DHovH
9463,New York,New York City,Your Feet's Too Big,Fats Waller,spotify:track:2CXoDdNSwoK8Hfls7Wb2nh
9464,New York,New York City,Your Latest Trick,Dire Straits,spotify:track:4UK1g9Z1lWedkmIQuSyCe5
9465,New York,New York City,You're Gonna Chase Love Away: Max's Kansas City,Elliott Murphy,spotify:track:365jgrevsBhhdVVV0w3TOs
9466,New York,New York City,(You're My One and Only) True Love,Seduction (group),spotify:track:0symbiCfmFvJDJgR6y8gkf
9467,New York,New York City,Youth Of Eglington,Black Uhuru,spotify:track:4ag0EZlimeFAoNta9B1b16
9468,New York,New York City,You've Gotta Believe (Let's Go Mets),Starchild,error
9469,New York,New York City,You've Seen Harlem at Its Best,Ethel Waters,spotify:track:4RLkrC567GyzSWtW9WqGwS
9470,New York,New York City,Yuletown Throw Down (Rapture),Blondie (band),error
9471,New York,New York City,Zanzibar,Billy Joel,spotify:track:70Znjq5VPKFrwlB7O26SWT
9472,New York,New York City,Zen Koans Gonna Rise Again,Dave Van Ronk,spotify:track:4Jwtey1uLfk70U4bW26vNW
9473,New York,New York City,Zephyr & I,Suzanne Vega,spotify:track:3AUCykv1IEWRnqCIgaG4FX
9474,New York,New York City,Ziegfeld Girl,Jerry Herman,spotify:track:5vqNwliDk9rBX8KTK2EJSZ
9475,New York,New York City,Zing A Little Zong,Bing Cros and Jane Wyman,spotify:track:0SEt6ECh7WqDNCeusJ2Rd5
9476,New York,New York City,Zip Code,Five Americans,spotify:track:1bdtY3SGI196r2LF0Dd6Oa
9477,New York,New York City,The Zoo,The Scorpions,spotify:track:0YpmF3aZXOIuyi8itZbpkp
9478,New York,New York City,Zoo York,Oakenfold,spotify:track:15V4btWmnH94Ai05HifzxD
9479,New York,New York City,Zulu Bronx River,Afrika Bambaataa,spotify:track:4U4k2D1tbuFFwEdsuV01D2
9480,Oregon,Portland,Portland's Burning,Defiance,spotify:track:3kbRWDbITSu3iHQv5vOU3b
9481,Oregon,Portland,Dream of the 90's,Carrie Brownstein and Fred Armisen,spotify:track:1jy03aVkny9lHwHFlg2tLP
9482,Oregon,Portland,Alameda,Elliott Smith .[1],spotify:track:3c1EHob1Rp5p1P37YERSr6
9483,Oregon,Portland,By the Banks of the Old Willamette,.[2],error
9484,Oregon,Portland,City of Roses,"Esperanza Spalding; refers to her childhood days spent in her hometown and the nickname of Portland, Oregon .[3][4]",spotify:track:7zDXgFJu9pfHv6jPVOJLJx
9485,Oregon,Portland,Everyone Knows Everyone,The Helio Sequence .[5],spotify:track:0OURixtwzJF8pON5JpMHKv
9486,Oregon,Portland,I Will Buy You a New Life,Everclear .[3],spotify:track:0EhAxHA9Zs8N7nIhZeSHD7
9487,Oregon,Portland,Light Rail Coyote,Sleater Kinney .[1],spotify:track:3GyHbAEdy1Hf7t8jRmufpI
9488,Oregon,Portland,Night of the Living Rednecks,Dead Kennedys .[2],spotify:track:3Pn6UKoMwoSBbbOePrYWHt
9489,Oregon,Portland,On the Portland Picket Line,Joe Glazer .[6],error
9490,Oregon,Portland,On the Bus Mall,The Decemberists .[7],spotify:track:2mHHsbpolckyAIuSYtGgWa
9491,Oregon,Portland,Paul's Song,"M. Ward; lyric ""every town is all the same/when you've left your heart in the Portland rain"" .[3]",spotify:track:2R5gtiUEHPQtr2rbzipdwK
9492,Oregon,Portland,Portland,The Replacements .[1][2],spotify:track:2bjwRfXMk4uRgOD9IBYl9h
9493,Oregon,Portland,Portland,Nerf Herder,spotify:track:5Y28MtqjKt9qzzOoNVqWp5
9494,Oregon,Portland,Portland Girl,John Callahan .[2],spotify:track:3p7U8JtwpoV3Nc4UdH814s
9495,Oregon,Portland,Portland Life,Cool Nutz .[1][2],spotify:track:3ABattReoM901RJlQy44gG
9496,Oregon,Portland,"Portland, Oregon",Loretta Lynn and Jack White of The White Stripes .[1][2],spotify:track:5KZ7xHdaC3Y4bdhgpMpYEA
9497,Oregon,Portland,"Portland, Oregon",Belle and Sebastian .[8],spotify:track:5KZ7xHdaC3Y4bdhgpMpYEA
9498,Oregon,Portland,Portland Oregon You're My Home,Carrie Brownstein .[9],error
9499,Oregon,Portland,Portland Rain,Everclear .[3],spotify:track:3BFv8Qb8PiJQIxSMccw9Mn
9500,Oregon,Portland,Portland Song,Jewel .[10],spotify:track:73fEoy7yvwqZWjzur6ZoN6
9501,Oregon,Portland,Portland Town,"Derroll Adams, later performed  Joan Baez, The Kingston Trio, and others .[11]",spotify:track:6CZ4Wrj6TquFPjabvRwlew
9502,Oregon,Portland,Portland Water,Michael Hurley .[12],spotify:track:1MNsq5Q95TQls1XcLiv98S
9503,Oregon,Portland,Portland Woman,New Riders of the Purple Sage .[2],spotify:track:58dKhfKact3Cm1BVhZe1DZ
9504,Oregon,Portland,Portlandia,Marc C. Miller .[13],spotify:track:47eC4rStwxVKcGZJm5ic6z
9505,Oregon,Portland,Rambin' Blues,Woody Guthrie .[14][15],spotify:track:5ah6Etv38v3ZsE0iyZMdTq
9506,Oregon,Portland,Rose Parade,Elliott Smith .[1][2],spotify:track:0Fr9IKeo8GlR3JHRF3ntxC
9507,Oregon,Portland,Sisters of the Road,Casey Neill .[2],spotify:track:5RhPy6pQtWdQAPPUn0EqY8
9508,Oregon,Portland,Solid,The Dandy Warhols; references Old Town .[3],spotify:track:00gEQu4HEozB5EBFlLC7rR
9509,Oregon,Portland,Williams Avenue,Quarterflash .,spotify:track:1DSGsuGc1pP2oRO0nXqcqg
9510,California,San Francisco,80's Ladies,OslinK.T. Oslin,spotify:track:3cyRqqiu2lrDq06PU3fvce
9511,California,San Francisco,Adios to California,John Hiatt,spotify:track:6b8TxQOo8ZzGvylgZpK7bG
9512,California,San Francisco,Ænema,Tool,spotify:track:0nLOl4fSiBZKGFla5pLUtf
9513,California,San Francisco,Ain't No California,Mel Tillis,spotify:track:25fPPKBCAJWYCeyHXTXvK7
9514,California,San Francisco,All the Gold in California,"Gatlin, LarryLarry Gatlin & the Gatlin Brothers",spotify:track:6yLDMogQVRdVmwlh8uw526
9515,California,San Francisco,All of California and Everyone Who Lives There Depression,World/Inferno Friendship SocietyThe World/Inferno Friendship Society,error
9516,California,San Francisco,All Rooms Cable A/C Free Coffee,The Extra Lens,spotify:track:7uzuGn8QjgjJkNErlmTPCF
9517,California,San Francisco,Already There,Radical Something,spotify:track:1RaX89jRMLjTgomc7U75Nz
9518,California,San Francisco,America,Waylon Jennings,spotify:track:5CQVc3q2gQ9rnnFgyn84bU
9519,California,San Francisco,Answering the Phone,The Mountain Goats,spotify:track:4eGFokonApxTaDqteR703E
9520,California,San Francisco,Antennas,Rancid,spotify:track:6vYgCVhPyr6cSzyROqf8fd
9521,California,San Francisco,Atomic,Fieke Schepens ft. The Black Eyed Peas & Robin Thicke,spotify:track:5t6N3Gn8oJf3GZliOjv3Yd
9522,California,San Francisco,Automobile,Kaleo,spotify:track:1bloF1LHgUVvPJLxrzxgu7
9523,California,San Francisco,Away from California,Radio Racer,spotify:track:7fCH3wLE6NMPxZODh0S8NI
9524,California,San Francisco,Back from Cali,Slash with Myles Kennedy,spotify:track:2hVPDYGExN6ux01zQvUwyr
9525,California,San Francisco,Back Home,Yellowcard,spotify:track:74CZd8Sqdyh5vs7Zni81fy
9526,California,San Francisco,Back to California,"King, CaroleCarole King",spotify:track:3AkyQA5WWh5jR4XrUIs4Ur
9527,California,San Francisco,Back to California,Steve Grand,spotify:track:2tMDcBhbv2HEXlnd4cJezd
9528,California,San Francisco,Back to California,Sugarcult,spotify:track:3AkyQA5WWh5jR4XrUIs4Ur
9529,California,San Francisco,Back to California,"Wallflowers, TheThe Wallflowers",spotify:track:3AkyQA5WWh5jR4XrUIs4Ur
9530,California,San Francisco,(A) Beautiful Place,Good Charlotte,spotify:track:5ZL94JZNg5YAZIfwzGuPP9
9531,California,San Francisco,Birth of Serpents,The Mountain Goats,spotify:track:1DAEwwPwLwTX3toXj0pjgt
9532,California,San Francisco,Bless You California,The Beau Brummels,spotify:track:6qHUqgQXAyq1K3CjHppxZC
9533,California,San Francisco,Blue Tacoma,Russel Dickerson,spotify:track:5PBx0zFfehUMyv5H4YXVAU
9534,California,San Francisco,Brad Logan,Rancid,spotify:track:7jb03DYTt4AUzyxTI8w6Rj
9535,California,San Francisco,Breakfast in America,Supertramp,spotify:track:4a5pNRjwmzYQuEY1E7O6pj
9536,California,San Francisco,Bringing it Back,Lil Rob,spotify:track:4WVGbo5k7jOiVkyj8yhGT7
9537,California,San Francisco,Burning Hot in Cali,Latyrx,spotify:track:0MuDzeOkZBJpwdJTiPj1ST
9538,California,San Francisco,CA1,J.A.M.,spotify:track:5vDYOTgc7kaYvbWUYpm6JX
9539,California,San Francisco,"Cali, Cali, Cali",Alyssa Bernal,spotify:track:7lBa9767RAWKx0A3R1yCml
9540,California,San Francisco,Cali Get Down,Radical Something,spotify:track:0mWgH24BxM1Hgb1M3dT0r4
9541,California,San Francisco,Cali Girl,Ballyhoo!,spotify:track:2viBkqRgSZ85BP3HnUWFCw
9542,California,San Francisco,Cali Iz Active,"Dogg Pound, ThaTha Dogg Pound",spotify:track:1NtD3sTKz7HKH3fu0xsdjY
9543,California,San Francisco,Cali Livin',Homeless Nation,spotify:track:7bxPGSg66J6gqr8NpnkiOU
9544,California,San Francisco,Cali Sunshine,"Game, TheThe Game (featuring Bilal)",spotify:track:49TrrciRvL6X0VSP4Q3HhA
9545,California,San Francisco,CalfironIAy,Deanna Durbin,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9546,California,San Francisco,California,"Adicts, TheThe Adicts",spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9547,California,San Francisco,California,The Airborne Toxic Event,spotify:track:0ThHiohrPHv8DdbMoAdkpS
9548,California,San Francisco,California,Akia,spotify:track:6Uc4EHr3ktYmLfLDY7LifJ
9549,California,San Francisco,California,OslinAkwid,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9550,California,San Francisco,California,Anthony Russo,spotify:track:6ae29ZzSPYq61ARnOn3CGh
9551,California,San Francisco,California,American Pearl,spotify:track:1EodflAHracP79yDA5IeF1
9552,California,San Francisco,California,Atherton,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9553,California,San Francisco,California,Berhana,spotify:track:4lXbVIprNR0de0Rjjzj9Am
9554,California,San Francisco,California,Chuck Berry,spotify:track:5OgvzEtUT1EwQ97UU4h83M
9555,California,San Francisco,California,Big & Rich,spotify:track:4vACcnMMyDhdGIardAf4XW
9556,California,San Francisco,California,Blatz,spotify:track:7r2dDiu1JEh7lBlf9pPYwo
9557,California,San Francisco,California,Blink182,spotify:track:08aMpsxjozNNQPVnnE1QaC
9558,California,San Francisco,California,Deb Boone,spotify:track:7qaZbn35h88YLeeloJ2Utq
9559,California,San Francisco,California,John Callahan,spotify:track:34vbyROZRjYkncmyJk92GG
9560,California,San Francisco,California,"Carlisle, BelindaBelinda Carlisle",spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9561,California,San Francisco,California,The Casanovas,spotify:track:1Zq5ZNr5WESYdAkSGZoZRd
9562,California,San Francisco,California,Robert Charlebois,spotify:track:2Z0nwfhr66SCqE9kFaL1PB
9563,California,San Francisco,California,"Chesney, KennyKenny Chesney",spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9564,California,San Francisco,California,Childish Gambino,spotify:track:6Ik9aiuaoEYxsEKGdQaEJB
9565,California,San Francisco,California,"Colonel Loud featuring T.I., Young Dolph, and Ricco Barrino",spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
9566,California,San Francisco,California,Copeland,spotify:track:2ItsmoHKhbHuja63AGSXyX
9567,California,San Francisco,California,Nick Cunningham,spotify:track:6OBFODmA2J6gRXtuiel6U2
9568,California,San Francisco,California,Jeff Daniels,spotify:track:3W6tWflbr2DYoNp5Dx5cor
9569,California,San Francisco,California,Datarock,spotify:track:6A4zFLgeB9MXB1MQnXmneJ
9570,California,San Francisco,California,Dealership,spotify:track:1iaCUB1QXdMbwQvhvtUPbP
